ticker	market cap	industry	sector	current price	gross margin	net income margin	expenses portion	ROE	ROA	receivables turnover days	inventories turnover days	total assets turnover days	liability/asset ratio	current ratio	acid-test ratio	revenue growth	net income growth	operating income growth	free cash flow growth	wacc	roic	excess return	economic profit	stockholders equity growth	dividend yield	dividend payout ratio	dcf	beta	 annual return	 annual risk	annual sharpe
HSBC	1.01E+11	Banks	Financial Services	24.89	0.65906	0.12336459	0.465850032	0.044247295	0.003305006	0.577460802	0	11012.80191	0.921878129	0.38499526	0.38499526	-0.02847632	0.559649204	0.612618425	-6.749903471	0.034202347	0.011543499	-0.022658847	-11339904530	-0.000440217	0.008762614	1.173307293	219.1287396	0.773745155	-0.101905191	0.227612842	-0.447712836
LFC	9.95E+10	Insurance - Life	Financial Services	10.13	0.21728	0.049024462	0.155696288	0.084050534	0.010046989	8.519261476	0	1689.957717	0.882636215	0.59204304	0.59204304	0.062033733	-0.014938323	-0.011029495	-0.820685487	0.090204518	0.053750737	-0.036453781	-1907512814	0.05706343	0.024901819	0.496644927	90.85751908	1.175297295	-0.118785131	0.32359897	-0.367075121
GILD	9.92E+10	Biotechnology	Healthcare	79.14	0.828410365	0.332555568	0.355863229	0.482483148	0.16503636	58.95134488	106.4233451	809.5861144	0.663749949	2.787995697	2.666020484	-0.007281428	-0.049835461	-0.169449287	-0.021143666	0.060435196	0.211057825	0.150622629	6578757155	0.080458822	0.027134039	0.403657563	218.6503352	0.663016278	-0.044757935	0.229210103	-0.195270341
BHP	9.71E+10	Metals & Mining	Basic Materials	39.16	1	0.051506501	0.723662278	0.051444062	0.025485507	43.86039955	0	1118.766655	0.467420218	1.793417688	1.422998488	-0.01778396	-1.251290655	0.189009656	0.207583826	0.071693664	0.034912975	-0.036780689	-3542153134	-0.093615023	0.044113856	1.20639955	25.56041018	0.817951921	0.021235466	0.303863285	0.069884935
LIN	9.56E+10	Specialty Chemicals	Basic Materials	182.01	0.31784165	0.103474178	0.095790605	0.086043457	0.030327219	32.90437483	20.71485303	576.3705308	0.707253221	0.947670538	0.793781029	-0.025592134	-0.295685916	-0.307536657	-0.124788255	0.028374807	0.020851502	-0.007523305	-461921664.2	-5342.010429	0.012795482	0.477384229	976.4003391	0.802618397	0.096117139	0.182353522	0.527092309
HON	9.47E+10	Industrial Products	Industrials	134.87	0.315552223	0.123190355	0.188171668	0.261828736	0.087030107	37.196423	60.09029441	493.5858092	0.670158541	1.302460163	1.057380281	-0.016663307	0.494641687	0.055169784	0.091440428	0.096439248	0.16350976	0.067070513	1955442916	0.011278438	0.020605358	0.554788555	97.91796785	1.052379437	0.084612138	0.198526541	0.426200636
C	9.15E+10	Banks	Financial Services	43.95	0.994835242	0.137377682	0.453021857	0.047358168	0.005594244	0.676418913	0	8833.368595	0.884135236	10.29487525	10.29487525	-0.008555035	-0.870579592	0.14676472	-0.992188907	0.086846387	0.022206176	-0.064640211	-30326777861	-0.006401452	0.01497495	0.006448552	167.9330322	1.774827907	0.025945971	0.347963845	0.074565135
TOT	8.97E+10	Oil & Gas - Integrated	Energy	35.01	0.32052	0.044795844	0.279330406	0.068223813	0.02962102	32.96687052	52.77736747	527.9135924	0.559639964	1.38741279	1.117478904	-0.02024994	0.102753813	0.639017618	-15.50363793	0.04597021	0.044532511	-0.001437699	-129271943.7	0.031811336	0.02630657	0.577377144	56.85112773	0.552570835	-0.049250383	0.198985771	-0.247507059
RTX	8.94E+10	None	None	59	0.41648067	0.096352134	0.150694975	0.176941983	0.053834252	7.097307503	102.1131344	638.9843668	0.697776202	1.209432477	0.849401253	-0.029821295	-0.000709083	-0.007415254	0.061856636	-1.393591314	0.094503549	1.488094863	92883647619	0.068638101	0.007299319	0.400972755	-6.440608866	-16.84424932	17.52879817	18.43808269	0.950684432
QCOM	8.73E+10	Semiconductors	Technology	77.63	0.586281896	0.105611321	0.28241667	-0.7840864	0.046931366	40.95784012	61.58440157	734.0658096	0.62553089	2.837284487	2.647012256	-0.015978348	-1.139591622	1.581743482	0.104787645	0.097110105	0.045993076	-0.051117029	-1086365596	0.620226103	0.030870221	0.615449497	22.3155256	1.292040372	0.101978257	0.422609951	0.241305858
BTI	8.60E+10	Tobacco Products	Consumer Defensive	37.8	0.7653	0.704657545	0.204515823	0.538452747	0.140344482	65.62484948	357.0205648	1184.894974	0.686529909	0.950533908	0.524236164	0.148438254	1.721411234	0.359780294	0.262394835	0.059713011	0.190714138	0.131001127	12479425310	1.884834048	0.036132454	0.521214213	351.5681846	0.76733766	-0.045427574	0.252325957	-0.180035279
RY	8.56E+10	Banks	Financial Services	60.23	0.917	0.276534435	0.52934706	0.157076196	0.009248213	0	0	10428.75757	0.94011622	0.45519923	0.45519923	0.022896904	0.038805935	0.032970037	0.300375833	0.028932318	0.042464885	0.013532567	2076565953	0.06017068	0.049609525	0.466422645	4389.983998	0.84663857	0.010223659	0.185754002	0.055038701
SBUX	8.52E+10	Restaurants	Consumer Cyclical	72.9	0.611466982	0.14469933	0.397131642	0.953608008	0.198660096	12.26514001	56.2847455	247.1785077	0.803677294	1.320948456	1.025302169	0.100848212	0.148365725	0.061534095	-0.643011225	0.081927767	0.419477822	0.337550054	2617635382	-1.414638603	0.016411214	0.426568083	92.44263334	0.849170242	0.099651058	0.230134082	0.433013038
MMM	8.48E+10	Industrial Products	Industrials	147.43	0.488906432	0.157256966	0.273275848	0.464698492	0.135589821	53.41043798	87.3011521	403.3981891	0.706219046	1.717041068	1.194180401	0.002630025	-0.012500571	-0.02513581	0.011058834	0.089821106	0.203708914	0.113887808	2738732955	-0.046004644	0.026719551	0.591943563	127.0939122	0.990192225	0.011636411	0.216834473	0.053664949
LOW	8.32E+10	Retail - Apparel & Specialty	Consumer Cyclical	110.15	0.334822087	0.046538249	0.237471446	0.841239217	0.088902422	0	89.29514749	181.4916617	0.849246028	1.011007293	0.120758241	0.051535996	0.158862476	0.13289181	-0.030837198	0.107238395	0.153917181	0.046678787	947412746.9	-0.263419915	0.017064399	0.42374074	80.64480292	1.320522679	0.130800869	0.289474338	0.451856527
FIS	8.15E+10	Application Software	Technology	131.95	0.32903462	0.101623328	0.15840451	0.086837684	0.036403782	67.56179818	0	981.0729747	0.589546261	1.300973137	1.300973137	0.079294471	0.234027305	0.073271715	0.18427492	0.058174131	0.045762033	-0.012412098	-247287333.6	0.103625782	0.014064365	0.45549456	194.0319636	0.66834376	0.162688171	0.174928228	0.93002812
BBL	8.12E+10	Metals & Mining	Basic Materials	32.43	0.335375	0	0	0	0	27.88568976	60.78097486	836.9985955	0.440477724	1.768212664	1.467569336	0.017284177	0	0.697197346	0	0	0	0	0	-0.034051106	0	0	nan	0.917211714	0.002542675	0.330194805	0.00770053
BUD	8.08E+10	Beverages - Alcoholic	Consumer Defensive	41.49	0.61218	0.127056133	0.305864179	0.114998478	0.036388205	48.63700566	66.44230007	1378.887691	0.684542907	0.71642561	0.607857743	0.053853829	0.781860428	-0.016727858	0.100394249	0.08676806	0.050961815	-0.035806245	-6486297895	0.086864134	0.04821579	2.357928727	158.1436259	1.093789633	-0.165870504	0.289309176	-0.573333021
DEO	7.99E+10	Beverages - Alcoholic	Consumer Defensive	134.78	0.60414	0.229835747	0.315619081	0.301862556	0.093196368	85.96719261	388.9820137	880.9305161	0.629670757	1.376936456	0.59822229	-0.008678231	0.018111219	0.028407494	0.062410541	0.065612842	0.135278806	0.069665964	1883623518	-0.009838652	0.004243926	0.562429778	28.96734051	0.644266072	0.056076627	0.177321775	0.316242193
CVS	7.99E+10	Health Care Plans	Healthcare	61.21	0.173617926	0.026044803	0.109476517	0.114599294	0.048266691	25.6922544	36.31275691	203.8357393	0.60183471	1.181256711	0.647964336	0.090269497	-0.137994046	-0.078830297	0.156450928	0.054990387	0.071684858	0.016694471	571925869.3	0.107757753	0.020467413	-0.439442145	-289.5727291	0.676305543	-0.079394415	0.247699586	-0.32052704
UPS	7.98E+10	Transportation & Logistics	Industrials	92.71	0.990218317	0.068092651	0.629689485	3.657536449	0.098417182	44.76349373	0	236.4585159	0.957320948	1.179867472	1.179867472	0.049869972	0.127899059	0.135346598	-1.050210655	0.069358149	0.209980303	0.140622153	2963787435	0.577839983	0.029813656	0.640758128	93.12876644	0.780113734	0.007719712	0.223251437	0.034578555
SNE	7.96E+10	Computer Hardware	Technology	63.39	0.26086	0.035143432	0.206857966	0.088989261	0.014894067	51.55758358	40.96361836	761.0478077	0.809002241	0.874274986	0.747255276	0.010984449	0.704442055	1.240684182	0.209762378	0.027480632	0.063672286	0.036191654	1870589489	0.101367982	0.490921092	0.085326584	132707.4562	0.931659698	0.176242279	0.26146627	0.674053594
BP	7.79E+10	Oil & Gas - Integrated	Energy	23.87	0.13702	0.005443864	0.120386266	0.019442753	0.00689688	40.73798636	30.39351689	388.8371897	0.627454538	1.203788959	0.922274129	-0.017278734	5.133371889	-5.193180852	-1.369438189	0.067316802	0.011678411	-0.055638391	-8672326852	-0.048464221	0.007639836	8.629099083	-10.65859506	0.684803359	-0.073660603	0.247641249	-0.297448843
CELG	7.70E+10	Biotechnology	Healthcare	108.24	0.951990806	0.220543447	0.625907495	0.392321641	0.091462011	50.15742366	364.8716635	800.4132	0.753337554	4.05319644	3.878481326	0.18684418	0.255019069	0.256276199	0.220132035	0	0.121335856	0	0	0.025654829	0	0	-599.5371587	nan	#VALUE!	#VALUE!	#VALUE!
BLK	7.54E+10	Asset Management	Financial Services	485.49	1	9.695027243	19.40658583	0.129787072	0.021069502	2302.022364	0	129214.4211	0.83899321	6.836717024	6.836717024	-0.014316232	0.087303391	0.04564807	0.031379542	0.11840216	0.111945233	-0.006456927	-213437135.6	0.04192481	0.025102547	0.43763091	37.93581742	1.270544975	0.089415278	0.254349662	0.351544709
BDX	7.40E+10	Medical Instruments & Equipment	Healthcare	261.7	0.472324911	0.065502594	0.295612704	0.076627267	0.024559897	34.00293456	102.494393	893.500007	0.658941087	2.121229566	1.6858227	0.160730002	0.473044223	0.04446394	0.178066504	0.074387464	0.0316015	-0.042785965	-1428347467	0.361021842	0.015158652	1.133575374	408.2114857	0.905468359	0.142024115	0.205581097	0.690842286
SNP	7.34E+10	Oil & Gas - Integrated	Energy	47.27	0.23534	0.019956326	0.204775192	0.069768948	0.031311498	12.56913249	36.084888	230.2575792	0.476691786	0.794221003	0.474766535	-0.001512131	0.000280385	-0.034982124	-2.99076799	0.103616196	0.052878179	-0.050738017	-7018803523	0.021940407	0.003676456	0.689119888	10.07619253	1.062996094	-0.081320376	0.290193469	-0.28022814
TD	7.31E+10	Banks	Financial Services	40.5	1	0.269190827	0.620195577	0.133455556	0.00786389	225.2752369	0	11945.98721	0.939792178	0.286375272	0.286375272	0.028067927	0.071822468	0.07803813	-0.196020635	0.026624515	0.035109138	0.008484623	1416360451	0.048082046	0.041924007	0.418699305	10381.83883	0.838137025	0.008707587	0.186633716	0.046656023
RIO	7.28E+10	Metals & Mining	Basic Materials	44.25	0.2701	0.160838322	0.001577096	0.148698758	0.068856419	45.33743812	50.18067851	886.3456405	0.483532406	1.680445126	1.336043558	-0.034125831	-1.045784988	0.429209373	0.163546021	0.043021443	0.107613333	0.064591891	3883020297	-0.00347019	0.067852566	-0.534060787	-113.7222503	0.654355208	0.051436507	0.307537124	0.167253001
BBT	7.28E+10	Banks	Financial Services	54.24	1	0.243679625	0.648972222	0.086518723	0.011507857	0	0	7405.81698	0.867027718	0.029802586	0.029802586	0.040227999	0.149888876	0.045540197	0.000256765	0	0.038448418	0	0	0.058685361	0.026451494	0.372832616	-226.7879517	nan	#VALUE!	#VALUE!	#VALUE!
MDLZ	7.18E+10	Consumer Packaged Goods	Consumer Defensive	50.32	0.393304664	0.140399339	0.265259574	0.14220693	0.06055003	36.06750013	59.71833178	845.7940461	0.580079741	0.567366759	0.388752408	-0.05239379	0.523738235	0.300553679	0.14656437	0.056261569	0.091055383	0.034793815	1488682311	-0.001768152	0.017471738	0.401707496	38.54367197	0.650484427	0.053709494	0.181054216	0.296648679
INTU	7.15E+10	Application Software	Technology	274.48	0.977124922	0.183151471	0.57946783	0.529329053	0.204840204	7.219614812	0	328.802837	0.574654498	1.17539368	1.17539368	0.088494904	0.321865582	0.135870861	0.147741361	0.104679355	0.38167175	0.276992395	723839079.2	0.150577502	0.009243871	0.424312994	148.280721	1.071081633	0.219272215	0.238213923	0.920484463
SPGI	7.12E+10	Business Services	Industrials	295.41	0.709923934	0.293226725	0.518152755	3.770565271	0.187406361	74.16168671	0	530.4061972	0.943453188	1.355813452	1.355813452	0.058202984	-2.025386007	3.344396755	4.587447363	0.094234003	0.408769081	0.314535078	1362259017	0.297580893	0.011006644	0.259308053	112.7004548	1.006599658	0.227550073	0.233235334	0.975624358
CI	7.08E+10	Health Care Plans	Healthcare	190.39	0.451655961	0.048619911	0.218794017	0.130008998	0.03086582	61.15720283	25.56789826	542.3195201	0.754795796	0.868571833	0.833481219	0.501258606	0.240062348	0.241713518	0.484386364	0.055838229	0.08650818	0.030669951	647808481	0.470763257	7.66E-05	0.001346212	6150.158012	0.670525287	0.087008668	0.247867618	0.351028782
BA	7.08E+10	Conglomerates	Industrials	125.4	0.14593737	0.057701915	0.081392285	12.16557718	0.05647234	29.17926569	243.0329036	401.1555972	0.996314528	1.176996263	0.348718396	-0.025934474	-0.042805452	-0.09138671	-0.101348882	0.140179327	0.437988389	0.297809062	3627204942	-5.633872952	0.02321251	-1.088335556	140.3633248	1.567201493	0.069028161	0.373565132	0.184782131
NOW	7.07E+10	Application Software	Technology	370.64	0.596778907	-0.042991268	0.665113459	-0.209427325	-0.03157735	51.18061893	0	356.7504991	0.590118318	0.926486447	0.926486447	0.017815297	-4.986551769	-0.459820919	2.316876403	0.102785339	-0.067083038	-0.169868377	-179205504.2	0.122030296	0	0	59.93750535	1.321768786	0.371167268	0.343320693	1.081109515
VRTX	7.06E+10	Biotechnology	Healthcare	272.33	0.877897785	0.094376392	0.800966716	0.021462134	0.058036465	41.5862506	117.0835733	610.6309191	0.442174828	3.082990719	2.965806543	0.496010038	0.42455982	3.019161178	0.497656108	0.088836717	0.024270344	-0.064566374	301304085.4	0.483433602	0	0	109.7221975	0.859735576	0.202562653	0.334974702	0.604710301
SYK	7.05E+10	Medical Devices	Healthcare	187.93	0.658194465	0.154651737	0.471954509	0.181885602	0.082930842	60.75091561	194.9085897	625.4775349	0.54090139	2.333005806	1.69686716	0.090554964	0.725525175	0.178390351	0.222415574	0.091018722	0.105187472	0.01416875	283089161.4	0.084936412	0.011329036	0.380363316	86.52965195	1.032820432	0.1512452	0.227464472	0.664917904
FISV	7.02E+10	Business Services	Industrials	103.83	0.868323778	0.162942137	0.217105257	0.326930047	0.081940017	61.13353367	0	817.2427833	0.712009041	1.032308336	1.032308336	0.178263444	0.059045409	0.061600344	0.182646779	0.073364704	0.111346032	0.037981328	-223438775	2.61188164	0.000403104	0.026427772	177.1835127	0.885115885	0.207669627	0.202648991	1.024775036
AXP	6.98E+10	Credit Services	Financial Services	86.74	1	0.443486052	0.458664583	0.253421643	0.030389478	1417.090636	0	4904.141392	0.881517731	4.663507322	4.663507322	1.028307729	0.187376728	-0.009631682	0.140008315	0.080416638	0.079921683	-0.000494955	-196205362	0.02774155	0.016195559	0.261822501	23101.53309	1.118558083	0.052135441	0.247275076	0.210839854
ANTM	6.93E+10	Health Care Plans	Healthcare	275.07	0.367675409	0.03819291	0.148290225	0.127476024	0.049672678	5.639425287	0	268.3221377	0.611363851	1.599157609	1.599157609	0.071798734	0.154924787	0.074700806	0.206394679	0.080537364	0.077494844	-0.00304252	-98635314.47	0.056779004	0.013845025	0.218793134	347.8347354	0.968350433	0.131834198	0.267723625	0.492426464
MO	6.84E+10	Tobacco Products	Consumer Defensive	36.8	0.468765465	0.276372717	0.017681719	0.772532312	0.161320976	0	105.4999864	613.8343287	0.777094979	0.65536882	0.398738579	0.004910099	-0.007210947	0.064506471	0.170828781	0.049171014	0.285539165	0.236368151	5804053808	0.59522499	0.046163075	-0.466310028	-81.86580559	0.525498505	-0.033104538	0.224440031	-0.147498367
HDB	6.72E+10	Banks	Financial Services	40.76	1	0.340957119	0.469077657	0.138346421	0.015774689	0	0	7120.55128	0.885467921	0.10300126	0.10300126	0.159715942	0.192436453	0.193670684	0.347055594	0.01599804	0.053092904	0.037094864	1378408442	0.219504534	0.075674368	0.197811196	-10105.17956	0.802438438	0.103462739	0.28112532	0.368030667
CCI	6.61E+10	REITs	Real Estate	158.68	0.905627089	0.168149967	0.097561414	0.083080103	0.02700055	32.25200324	0	2141.120304	0.664472086	0.979413184	0.979413184	0.096345309	0.593759517	0.103136847	1.02089576	0.034530273	0.031541136	-0.002989137	-142203386.3	0.120240604	0.024746557	1.646614785	864.6170036	0.419986058	0.145945174	0.167783881	0.869840256
KOF	6.61E+10	Beverages - Non-Alcoholic	Consumer Defensive	39.71	0.46024	0.043406543	0.316290552	0.061830364	0.030470557	28.8365693	39.63532553	538.2937071	0.501903361	1.226405716	0.979484742	-0.044948139	-0.994196887	-0.038793252	0.036560935	0.078368079	0.037068533	-0.041299546	-443640895.3	-0.055084822	0.045700338	0.346422581	41.35885591	0.740077574	-0.123461851	0.252362484	-0.489224266
PLD	6.48E+10	REITs	Real Estate	87.74	0.711221689	0.654923134	0.819717288	0.0778195	0.041192724	2.457978461	0	5514.953927	0.472143279	0.890972461	0.890972461	0.2471607	0.215158319	0.476572388	0.270647025	0.076753182	0.048244356	-0.028508826	-842992504	0.11134231	0.030670085	0.754239777	194.5927356	0.937900334	0.182832058	0.20739391	0.881569078
REGN	6.46E+10	Biotechnology	Healthcare	574.37	0.958735414	0.235331703	0.60268539	0.208058158	0.145956501	88.97615472	1017.251733	498.7144456	0.302804988	3.621863248	3.076198651	0.232514329	0.495745381	0.241896763	0.399192291	0.055363766	0.199903878	0.144540111	1060375950	0.345508351	0	0	1256.104656	0.512292143	0.083263605	0.371220234	0.224297054
CME	6.40E+10	Brokers & Exchanges	Financial Services	178.51	1	0.561306	0.2501721	0.094822249	0.029540641	37.82177487	0	6648.666514	0.68481909	1.025246829	1.025246829	0.095059183	0.30937264	0.080413255	0.165104917	0.045672131	0.081437339	0.035765208	956814550	0.047673721	0.03653669	0.925964178	504.6905143	0.416251395	0.142090034	0.190924381	0.744221525
AGN	6.36E+10	Drug Manufacturers	Healthcare	192.78	0.759140466	0.116197237	0.440747021	0.011186537	0.005787486	60.23941292	136.1467282	2345.839952	0.408524379	1.391837476	1.218702033	0.142055999	-0.08882767	1.055548089	-2.740624837	0.084974423	0.007208492	-0.077765931	-6269400613	0.7042676	0.009346783	-0.085905834	-29.9474062	1.073289093	-0.042004019	0.340319515	-0.123425243
JD	6.33E+10	Online Media	Technology	43.12	0.13164	-0.022861127	0.150196901	-0.117596717	-0.043750125	19.13529725	38.88524046	157.8893085	0.633146989	1.155460888	0.788916915	0.430668281	22.18015002	1.923800158	-0.17036555	0.094029455	-0.095837147	-0.189866603	-1466906447	3.459135093	0	0	4947.204612	0.821009599	0.107045788	0.33830794	0.31641524
ADP	6.27E+10	Business Services	Industrials	145.82	0.415979887	0.136819684	0.223649269	0.392809546	0.044620871	53.11287324	0	1075.591308	0.884598201	1.073227513	1.073227513	0.032794428	0.09935469	0.072866022	0.068247569	0.088684281	0.283456771	0.19477249	1179468205	-0.00578749	0.020526629	0.613040554	84.0831481	0.894838518	0.130025763	0.219121425	0.593395936
